timestep,agent_id,community_id,centrality,d0,d1,d2,d3,d4,d5
7700,115,0,0.875,0.547112,0.463136,0.642808,0.162233,0.375994,0.382638
7700,116,0,0.75,0.151947,0.355454,0.362727,0.469834,0.666945,0.463241
7700,117,0,0.875,0.345378,0.491457,0.657376,0.353606,0.363414,0.583782
7700,118,0,0.75,0.46677,0.597123,0.497953,0.60525,0.344738,0.498187
7700,119,0,0.5,0.468396,0.317616,0.265478,0.602862,0.447357,0.346658
7700,120,0,0.875,0.485573,0.669203,0.157889,0.275504,0.361567,0.719177
7700,121,0,0.875,0.542388,0.615098,0.328976,0.33207,0.567172,0.508741
7700,122,0,0.625,0.582311,0.471849,0.541722,0.523718,0.616665,0.621051
7700,123,0,0.75,0.257019,0.16291,0.650262,0.678159,0.346907,0.221025
7700,124,0,0.75,0.514855,0.639626,0.769639,0.577445,0.444242,0.36603
7700,125,0,0.75,0.501718,0.45511,0.34774,0.807313,0.767775,0.670407
7700,126,0,0.625,0.361872,0.628253,0.595944,0.566382,0.68745,0.595306
7700,127,0,0.75,0.611002,0.595536,0.551119,0.232458,0.512543,0.416571
7700,128,0,0.625,0.308024,0.752272,0.759349,0.703883,0.538282,0.702594
7700,129,0,0.75,0.510562,0.464407,0.340921,0.476446,0.386393,0.303448
7700,130,0,0.75,0.49232,0.488041,0.769634,0.634132,0.501717,0.537318
7700,131,0,0.75,0.506632,0.469563,0.337636,0.477342,0.388085,0.312453
7700,132,0,0.75,0.69367,0.662134,0.480462,0.2885,0.445329,0.52687
7700,133,0,0.75,0.681546,0.660519,0.489117,0.327774,0.446039,0.522913
7700,134,0,0.75,0.6931,0.664997,0.480166,0.313369,0.452134,0.532585
7700,135,0,0.75,0.389994,0.5984,0.50184,0.310967,0.451214,0.56751
7700,136,0,1.0,0.367099,0.594527,0.505079,0.301406,0.444191,0.554401
7700,137,0,0.875,0.325688,0.182502,0.220723,0.504366,0.504638,0.482358
7700,138,0,0.75,0.682128,0.099075,0.55939,0.734216,0.330833,0.443029
7700,139,0,0.75,0.387066,0.365848,0.451061,0.714123,0.775608,0.449609
7700,140,0,0.875,0.643735,0.493625,0.537359,0.525946,0.546396,0.558945
7700,141,0,0.875,0.976828,0.627693,0.39391,0.64535,0.445725,0.426537
7700,142,0,0.75,0.63629,0.504663,0.541786,0.502098,0.550487,0.563745
7700,143,0,0.75,0.405888,0.631201,0.302413,0.434941,0.421069,0.532906
7700,144,0,0.625,0.395974,0.624655,0.298674,0.438958,0.412269,0.493012
7700,145,0,0.875,0.54183,0.348816,0.608642,0.50945,0.216208,0.206211
7700,146,0,0.75,0.498152,0.466855,0.484487,0.495803,0.533834,0.642147
7700,147,0,0.75,0.333334,0.324204,0.336001,0.543338,0.686742,0.435299
7700,148,0,0.75,0.124745,0.244401,0.375044,0.416341,0.438742,0.505787
7700,149,0,0.75,0.453238,0.657401,0.398597,0.370652,0.571831,0.269654
7700,150,0,0.625,0.558454,0.515383,0.477884,0.738241,0.406669,0.809045
7700,151,0,0.75,0.466185,0.308448,0.510488,0.338563,0.387237,0.559555
7700,152,0,0.75,0.583337,0.406675,0.648111,0.673626,0.715445,0.579412
7700,153,0,0.625,0.704514,0.21788,0.452314,0.369949,0.517884,0.414283
7700,154,0,0.625,0.475076,0.782326,0.474542,0.562069,0.46516,0.511357
7700,155,0,0.625,0.321751,0.478063,0.640505,0.619095,0.522618,0.638768
7700,156,0,0.75,0.32737,0.486818,0.641043,0.629895,0.531741,0.632959
7700,157,0,0.625,0.573615,0.680046,0.543404,0.446645,0.550376,0.060411
7700,158,0,0.75,0.557433,0.0,0.24148,0.567765,0.571629,0.325636
7700,159,0,0.875,0.393185,0.705581,0.427395,0.836438,0.499712,0.561205
7700,160,0,0.75,0.742531,0.519654,0.349648,0.483541,0.494658,0.295289
7700,161,0,0.875,0.461625,0.388671,0.638654,0.505192,0.457581,0.484073
7700,162,0,0.875,0.499533,0.586824,0.387337,0.475706,0.586762,0.442068
7700,163,0,0.625,0.287474,0.566572,0.569505,0.270393,0.534422,0.610337
7700,164,0,0.625,0.610045,0.548704,0.324067,0.710905,0.426197,0.263049
7700,165,0,0.875,0.630583,0.721891,0.769156,0.697221,0.48354,0.552908
7700,166,0,0.875,0.615575,0.548967,0.318483,0.700943,0.421923,0.258821
7700,167,0,0.625,0.437829,0.595087,0.500449,0.551031,0.600512,0.443774
7700,168,0,0.75,0.613437,0.556826,0.314778,0.716346,0.424888,0.251736
7700,169,0,0.75,0.343243,0.346843,0.507826,0.458922,0.449475,0.592955
7700,170,0,0.75,0.550981,0.547407,0.561474,0.59242,0.183807,0.445334
7700,171,0,0.5,0.172968,0.505409,0.499305,0.65683,0.678145,0.530416
7700,172,0,0.75,0.619563,0.609496,0.351509,0.658336,0.618204,0.502921
7700,173,0,0.75,0.620852,0.60161,0.356781,0.646084,0.604785,0.515289
7700,174,0,0.75,0.385651,0.371119,0.419351,0.581389,0.356656,0.565627
7700,175,0,0.75,0.313737,0.46939,0.516447,0.86677,0.293403,0.720802
7700,176,0,0.75,0.427521,0.687985,0.397521,0.499145,0.347161,0.554018
7700,177,0,0.75,0.431529,0.669835,0.403345,0.490962,0.339206,0.568254
7700,178,0,0.75,0.716769,0.488397,0.470467,0.332807,0.465606,0.261081
7700,179,0,0.75,0.363068,0.534018,0.697852,0.921382,0.412012,0.715295
7700,180,0,0.75,0.536563,0.477313,0.564889,0.509287,0.516559,0.43875
7700,181,0,0.75,0.290284,0.268456,0.597987,0.458495,0.410587,0.501276
7700,182,0,0.625,0.61924,0.527055,0.401592,0.683944,0.736878,0.574183
7700,183,0,0.625,0.64605,0.686294,0.669515,0.592115,0.589752,0.577949
7700,184,0,0.875,0.381488,0.481302,0.464341,0.445884,0.774351,0.482684
7700,185,0,0.75,0.675817,0.435232,0.560852,0.347664,0.571388,0.500639
7700,186,0,0.75,0.670052,0.445809,0.552805,0.351706,0.567548,0.500466
7700,187,0,0.875,0.387528,0.464626,0.472374,0.459477,0.765701,0.485233
7700,188,0,0.875,0.463416,0.185382,0.365869,0.460539,0.397122,0.707256
7700,189,0,0.625,0.475259,0.693267,0.509256,0.505584,0.486681,0.500569
7700,190,0,0.75,0.757819,0.152058,0.199768,0.418524,0.502179,0.603516
7700,191,0,0.75,0.531088,0.427759,0.617231,0.520208,0.506645,0.728855
7700,192,0,0.875,0.540897,0.415778,0.604673,0.516592,0.500201,0.720943
7700,193,0,0.625,0.325666,0.214033,0.489664,0.343644,0.462469,0.250542
7700,194,0,0.75,0.352226,0.370874,0.868614,0.770261,0.438238,0.445463
7700,195,0,0.875,0.327619,0.21378,0.482468,0.350322,0.487272,0.259969
7700,196,0,0.75,0.385704,0.522294,0.554931,0.562621,0.301927,0.628203
7700,197,0,0.875,0.379968,0.594929,0.498404,0.293542,0.45257,0.554805
7700,198,0,0.75,0.591945,0.478852,0.729767,0.651127,0.461502,0.612518
7700,199,0,0.75,0.790069,0.794073,0.3158,0.36102,0.722738,0.341258
7800,0,0,0.625,0.545708,0.344002,0.612568,0.641085,0.207345,0.304673
7800,1,0,0.75,0.23807,0.427805,0.530588,0.561161,0.6074,0.588891
7800,2,0,0.5,0.509905,0.669086,0.570126,0.371106,0.555313,0.356168
7800,3,0,0.75,0.829018,0.434361,0.426168,0.380912,0.596934,0.677598
7800,4,0,0.75,0.241541,0.433384,0.540167,0.578902,0.607977,0.593063
7800,5,0,0.875,0.821247,0.439038,0.423164,0.377934,0.592397,0.669346
7800,6,0,0.75,0.243869,0.44532,0.530469,0.571153,0.6101,0.594176
7800,7,0,0.75,0.244734,0.45809,0.531901,0.580786,0.611654,0.602381
7800,8,0,0.75,0.601837,0.510137,0.543368,0.594693,0.281427,0.452049
7800,9,0,0.625,0.429444,0.404168,0.458729,0.724241,0.370125,0.645242
7800,10,0,0.625,0.24757,0.449767,0.524413,0.587933,0.606684,0.619002
7800,11,0,0.75,0.73681,0.264532,0.635236,0.449428,0.486435,0.354082
7800,12,0,0.75,0.439117,0.589405,0.361288,0.472819,0.367086,0.434873
7800,13,0,0.875,0.621612,0.553736,0.32182,0.42983,0.548031,0.500292
7800,14,0,0.625,0.445985,0.582654,0.363039,0.467114,0.377728,0.452085
7800,15,0,0.625,0.445142,0.577019,0.360195,0.468736,0.367177,0.46005
7800,16,0,0.625,0.301595,0.350413,0.559966,0.364178,0.443276,0.694884
7800,17,0,0.875,0.44656,0.610627,0.359957,0.469184,0.357497,0.449145
7800,18,0,0.75,0.732816,0.323865,0.406437,0.351266,0.444432,0.294041
7800,19,0,0.875,0.472797,0.280656,0.652127,0.459849,0.665251,0.555782
7800,20,0,0.75,0.346475,0.526891,0.533,0.703878,0.625267,0.553531
7800,21,0,0.75,0.719495,0.321686,0.404037,0.361014,0.441529,0.293497
7800,22,0,0.625,0.472612,0.357668,0.256699,0.434279,0.487378,0.76498
7800,23,0,0.875,0.79951,0.937079,0.562161,0.351569,0.180193,0.540157
7800,24,0,0.75,0.378059,0.437696,0.408185,0.478881,0.659897,0.523557
7800,25,0,0.75,0.476205,0.344652,0.248798,0.427054,0.491933,0.765189
7800,26,0,0.75,0.519541,0.647411,0.425106,0.322258,0.355232,0.391216
7800,27,0,0.75,0.81927,0.376792,0.625773,0.364561,0.639736,0.557743
7800,28,0,0.75,0.476504,0.493886,0.401782,0.566911,0.431752,0.316159
7800,29,0,0.75,0.345501,0.486018,0.670127,0.340018,0.378001,0.582508
7800,30,0,0.625,0.484477,0.481442,0.542179,0.720586,0.508315,0.584196
7800,31,0,0.75,0.527485,0.31633,0.294776,0.747639,0.75855,0.473072
7800,32,0,0.75,0.442522,0.719217,0.333943,0.365791,0.596499,0.440809
7800,33,0,0.75,0.499232,0.475484,0.550636,0.711122,0.513588,0.596591
7800,34,0,0.75,0.192474,0.492692,0.373515,0.317178,0.368277,0.449881
7800,35,0,0.625,0.637385,0.301041,0.504595,0.427375,0.450849,0.650414
7800,36,0,0.75,0.751168,0.586547,0.416969,0.369765,0.515762,0.32556
7800,37,0,0.75,0.526486,0.337342,0.513573,0.534234,0.877621,0.781527
7800,38,0,0.5,0.372013,0.456892,0.280484,0.411394,0.547341,0.680878
7800,39,0,0.875,0.390637,0.401878,0.177907,0.4756,0.340638,0.420584
7800,40,0,0.625,0.368471,0.485861,0.236341,0.279943,0.819387,0.306887
7800,41,0,0.75,0.335482,0.775537,0.93576,0.324265,0.444763,0.551233
7800,42,0,0.625,0.759305,0.351971,0.463208,0.616601,0.565215,0.443577
7800,43,0,0.75,0.479927,0.293766,0.464274,0.460042,0.534825,0.416701
7800,44,0,0.75,0.643167,0.554048,0.340353,0.423183,0.541739,0.495003
7800,45,0,0.625,0.391766,0.547474,0.485407,0.813975,0.736003,0.557877
7800,46,0,0.75,0.385541,0.333138,0.678671,0.539412,0.572022,0.238312
7800,47,0,0.875,0.639116,0.568163,0.333435,0.429271,0.539558,0.50787
7800,48,0,0.875,0.456174,0.484477,0.462203,0.522884,0.720724,0.115001
7800,49,0,0.75,0.355092,0.489463,0.650836,0.362888,0.374308,0.57981
7800,50,0,0.75,0.759103,0.269921,0.629574,0.450721,0.490801,0.342065
7800,51,0,0.75,0.449832,0.695007,0.587398,0.759847,0.676612,0.565863
7800,52,0,0.75,0.736483,0.61091,0.404289,0.37092,0.513943,0.329941
7800,53,0,0.625,0.648438,0.323254,0.617353,0.471402,0.675687,0.61263
7800,54,0,0.875,0.744081,0.599221,0.413079,0.369496,0.511991,0.320993
7800,55,0,0.75,0.726684,0.59563,0.39516,0.347942,0.504917,0.317516
7800,56,0,0.75,0.399329,0.546801,0.673297,0.591314,0.156307,0.545655
7800,57,0,0.875,0.471863,0.564445,0.634512,0.335174,0.482462,0.728046
7800,58,0,0.875,0.262761,0.721392,0.555253,0.626988,0.414358,0.622065
7800,59,0,0.875,0.660271,0.534932,0.53516,0.540551,0.370498,0.477871
7800,60,0,0.875,0.477122,0.557509,0.649974,0.34122,0.481249,0.722218
7800,61,0,0.75,0.388462,0.376662,0.530346,0.626658,0.501714,0.699344
7800,62,0,0.875,0.628519,0.626273,0.583117,0.849148,0.469226,0.199472
7800,63,0,0.75,0.740638,0.431345,0.516182,0.696433,0.259661,0.312253
7800,64,0,0.75,0.259808,0.38088,0.565945,0.578628,0.541441,0.288085
7800,65,0,0.625,0.153484,0.508153,0.429234,0.568908,0.605293,0.520736
7800,66,0,0.75,0.61402,0.534382,0.57951,0.394299,0.473058,0.529516
7800,67,0,0.5,0.623079,0.440939,0.578175,0.460124,0.482369,0.624428
7800,68,0,0.75,0.201041,0.305529,0.277672,0.149958,0.39826,0.612415
7800,69,0,0.625,0.457267,0.529669,0.663383,0.699153,0.489629,0.703038
7800,70,0,0.875,0.513819,0.37439,0.41084,0.27792,0.36678,0.446297
7800,71,0,0.75,0.620538,0.758115,0.292673,0.558924,0.343918,0.571205
7800,72,0,0.75,0.480337,0.225364,0.639245,0.40925,0.419915,0.339537
7800,73,0,0.75,0.401858,0.564184,0.471613,0.549299,0.554288,0.698099
7800,74,0,0.75,0.448582,0.278471,0.660083,0.450277,0.667189,0.557507
7800,75,0,0.75,0.480329,0.552316,0.792652,0.811547,0.510407,0.524029
7800,76,0,0.625,0.661436,0.373151,0.549961,0.496121,0.547086,0.374995
7800,77,0,0.75,0.261565,0.189052,0.332392,0.431199,0.456021,0.790585
7800,78,0,0.625,0.63822,0.6072,0.464678,0.402783,0.578533,0.51758
7800,79,0,0.75,0.592876,0.449111,0.659578,0.328709,0.500951,0.889651
7800,80,0,0.75,0.487918,0.605503,0.484079,0.636589,0.348472,0.503788
7800,81,0,0.75,0.383078,0.564545,0.372269,0.599838,0.662793,0.55498
7800,82,0,0.875,0.4781,0.59773,0.482756,0.594855,0.332163,0.473815
7800,83,0,0.875,0.201378,0.275741,0.704579,0.634278,0.392078,0.274624
7800,84,0,0.625,0.055321,0.418476,0.863062,0.565233,0.416064,0.569762
7800,85,0,0.875,0.265856,0.455401,0.514922,0.487085,0.618621,0.551697
7800,86,0,0.75,0.600249,0.396744,0.634672,0.744341,0.354478,0.366846
7800,87,0,0.75,0.700368,0.471298,0.710573,0.43362,0.718257,0.519723
7800,88,0,0.75,0.538734,0.734708,0.445734,0.358832,0.432715,0.56785
7800,89,0,0.625,0.265136,0.595621,0.419184,0.672172,0.140861,0.382015
7800,90,0,0.75,0.266808,0.490885,0.537112,0.362893,0.533723,0.27332
7800,91,0,0.75,0.530508,0.34872,0.606027,0.5994,0.557756,0.58348
7800,92,0,0.75,0.544463,0.805261,0.486936,0.453938,0.386971,0.345161
7800,93,0,0.75,0.295169,0.50118,0.537779,0.363453,0.502493,0.276889
7800,94,0,0.875,0.635028,0.610912,0.476053,0.402063,0.582264,0.528196
7800,95,0,0.75,0.282781,0.489803,0.539305,0.365046,0.528477,0.281777
7800,96,0,0.625,0.700428,0.687192,0.462122,0.554518,0.138512,0.326548
7800,97,0,1.0,0.455933,0.33918,0.607159,0.799594,0.323508,0.37438
7800,98,0,0.75,0.535317,0.741667,0.316644,0.537355,0.773195,0.252236
7800,99,0,0.875,0.30784,0.436459,0.421912,0.62189,0.536249,0.233756
7800,100,0,0.75,0.577312,0.413369,0.691167,0.405862,0.404508,0.58117
7800,101,0,0.75,0.614439,0.567215,0.24716,0.580705,0.344854,0.535291
7800,102,0,0.625,0.28644,0.566948,0.37901,0.307605,0.607073,0.536247
7800,103,0,0.875,0.407903,0.717677,0.433902,0.504816,0.540337,0.40705
7800,104,0,0.625,0.57067,0.419982,0.438254,0.704396,0.343912,0.138083
7800,105,0,0.75,0.741641,0.882399,0.43921,0.209474,0.453427,0.457067
7800,106,0,0.75,0.471511,0.332992,0.586934,0.578676,0.275839,0.60488
7800,107,0,1.0,0.807903,0.525794,0.449401,0.4787,0.592289,0.240399
7800,108,0,0.875,0.524659,0.44143,0.777174,0.473874,0.750183,0.334439
7800,109,0,0.875,0.588089,0.54791,0.369643,0.526609,0.681878,0.451431
7800,110,0,0.875,0.246206,0.497366,0.364637,0.448649,0.487762,0.244152
7800,111,0,0.75,0.257651,0.57231,0.421592,0.115288,0.617727,0.540855
7800,112,0,0.625,0.392919,0.302475,0.625371,0.552403,0.85739,0.563028
7800,113,0,0.75,0.558155,0.474961,0.622516,0.593763,0.687759,0.421802
7800,114,0,0.75,0.434689,0.428135,0.61862,0.724756,0.431174,0.436284
7800,115,0,0.875,0.547112,0.463136,0.642808,0.162233,0.375994,0.382638
7800,116,0,0.75,0.151947,0.355454,0.362727,0.469834,0.666945,0.463241
7800,117,0,0.875,0.345378,0.491457,0.657376,0.353606,0.363414,0.583782
7800,118,0,0.75,0.46677,0.597123,0.497953,0.60525,0.344738,0.498187
7800,119,0,0.5,0.468396,0.317616,0.265478,0.602862,0.447357,0.346658
7800,120,0,0.875,0.485573,0.669203,0.157889,0.275504,0.361567,0.719177
7800,121,0,0.875,0.542388,0.615098,0.328976,0.33207,0.567172,0.508741
7800,122,0,0.625,0.582311,0.471849,0.541722,0.523718,0.616665,0.621051
7800,123,0,0.75,0.257019,0.16291,0.650262,0.678159,0.346907,0.221025
7800,124,0,0.75,0.514855,0.639626,0.769639,0.577445,0.444242,0.36603
7800,125,0,0.75,0.501718,0.45511,0.34774,0.807313,0.767775,0.670407
7800,126,0,0.625,0.361872,0.628253,0.595944,0.566382,0.68745,0.595306
7800,127,0,0.75,0.611002,0.595536,0.551119,0.232458,0.512543,0.416571
7800,128,0,0.625,0.308024,0.752272,0.759349,0.703883,0.538282,0.702594
7800,129,0,0.75,0.510562,0.464407,0.340921,0.476446,0.386393,0.303448
7800,130,0,0.75,0.49232,0.488041,0.769634,0.634132,0.501717,0.537318
7800,131,0,0.75,0.506632,0.469563,0.337636,0.477342,0.388085,0.312453
7800,132,0,0.75,0.69367,0.662134,0.480462,0.2885,0.445329,0.52687
7800,133,0,0.75,0.681546,0.660519,0.489117,0.327774,0.446039,0.522913
7800,134,0,0.75,0.6931,0.664997,0.480166,0.313369,0.452134,0.532585
7800,135,0,0.75,0.389994,0.5984,0.50184,0.310967,0.451214,0.56751
7800,136,0,1.0,0.367099,0.594527,0.505079,0.301406,0.444191,0.554401
7800,137,0,0.875,0.325688,0.182502,0.220723,0.504366,0.504638,0.482358
7800,138,0,0.75,0.682128,0.099075,0.55939,0.734216,0.330833,0.443029
7800,139,0,0.75,0.387066,0.365848,0.451061,0.714123,0.775608,0.449609
7800,140,0,0.875,0.643735,0.493625,0.537359,0.525946,0.546396,0.558945
7800,141,0,0.875,0.976828,0.627693,0.39391,0.64535,0.445725,0.426537
7800,142,0,0.75,0.63629,0.504663,0.541786,0.502098,0.550487,0.563745
7800,143,0,0.75,0.405888,0.631201,0.302413,0.434941,0.421069,0.532906
7800,144,0,0.625,0.395974,0.624655,0.298674,0.438958,0.412269,0.493012
7800,145,0,0.875,0.54183,0.348816,0.608642,0.50945,0.216208,0.206211
7800,146,0,0.75,0.498152,0.466855,0.484487,0.495803,0.533834,0.642147
7800,147,0,0.75,0.333334,0.324204,0.336001,0.543338,0.686742,0.435299
7800,148,0,0.75,0.124745,0.244401,0.375044,0.416341,0.438742,0.505787
7800,149,0,0.75,0.453238,0.657401,0.398597,0.370652,0.571831,0.269654
7800,150,0,0.625,0.558454,0.515383,0.477884,0.738241,0.406669,0.809045
7800,151,0,0.75,0.466185,0.308448,0.510488,0.338563,0.387237,0.559555
7800,152,0,0.75,0.583337,0.406675,0.648111,0.673626,0.715445,0.579412
7800,153,0,0.625,0.704514,0.21788,0.452314,0.369949,0.517884,0.414283
7800,154,0,0.625,0.475076,0.782326,0.474542,0.562069,0.46516,0.511357
7800,155,0,0.625,0.321751,0.478063,0.640505,0.619095,0.522618,0.638768
7800,156,0,0.75,0.32737,0.486818,0.641043,0.629895,0.531741,0.632959
7800,157,0,0.625,0.573615,0.680046,0.543404,0.446645,0.550376,0.060411
7800,158,0,0.75,0.557433,0.0,0.24148,0.567765,0.571629,0.325636
7800,159,0,0.875,0.393185,0.705581,0.427395,0.836438,0.499712,0.561205
7800,160,0,0.75,0.742531,0.519654,0.349648,0.483541,0.494658,0.295289
7800,161,0,0.875,0.461625,0.388671,0.638654,0.505192,0.457581,0.484073
7800,162,0,0.875,0.499533,0.586824,0.387337,0.475706,0.586762,0.442068
7800,163,0,0.625,0.287474,0.566572,0.569505,0.270393,0.534422,0.610337
7800,164,0,0.625,0.60739,0.5463,0.32269,0.707054,0.417234,0.278184
7800,165,0,0.875,0.630583,0.721891,0.769156,0.697221,0.48354,0.552908
7800,166,0,0.875,0.615575,0.548967,0.318483,0.700943,0.421923,0.258821
7800,167,0,0.625,0.437829,0.595087,0.500449,0.551031,0.600512,0.443774
7800,168,0,0.75,0.613437,0.556826,0.314778,0.716346,0.424888,0.251736
7800,169,0,0.75,0.343243,0.346843,0.507826,0.458922,0.449475,0.592955
7800,170,0,0.75,0.550981,0.547407,0.561474,0.59242,0.183807,0.445334
7800,171,0,0.5,0.172968,0.505409,0.499305,0.65683,0.678145,0.530416
7800,172,0,0.75,0.619563,0.609496,0.351509,0.658336,0.618204,0.502921
7800,173,0,0.75,0.620852,0.60161,0.356781,0.646084,0.604785,0.515289
7800,174,0,0.75,0.385651,0.371119,0.419351,0.581389,0.356656,0.565627
7800,175,0,0.75,0.313737,0.46939,0.516447,0.86677,0.293403,0.720802
7800,176,0,0.75,0.427521,0.687985,0.397521,0.499145,0.347161,0.554018
7800,177,0,0.75,0.431529,0.669835,0.403345,0.490962,0.339206,0.568254
7800,178,0,0.75,0.716769,0.488397,0.470467,0.332807,0.465606,0.261081
7800,179,0,0.75,0.363068,0.534018,0.697852,0.921382,0.412012,0.715295
7800,180,0,0.75,0.536563,0.477313,0.564889,0.509287,0.516559,0.43875
7800,181,0,0.75,0.290284,0.268456,0.597987,0.458495,0.410587,0.501276
7800,182,0,0.625,0.61924,0.527055,0.401592,0.683944,0.736878,0.574183
7800,183,0,0.625,0.64605,0.686294,0.669515,0.592115,0.589752,0.577949
7800,184,0,0.875,0.39892,0.463251,0.464468,0.471958,0.767238,0.495827
7800,185,0,0.75,0.675817,0.435232,0.560852,0.347664,0.571388,0.500639
7800,186,0,0.75,0.670052,0.445809,0.552805,0.351706,0.567548,0.500466
7800,187,0,0.875,0.387528,0.464626,0.472374,0.459477,0.765701,0.485233
7800,188,0,0.875,0.463416,0.185382,0.365869,0.460539,0.397122,0.707256
7800,189,0,0.625,0.475259,0.693267,0.509256,0.505584,0.486681,0.500569
7800,190,0,0.75,0.757819,0.152058,0.199768,0.418524,0.502179,0.603516
7800,191,0,0.75,0.531088,0.427759,0.617231,0.520208,0.506645,0.728855
7800,192,0,0.875,0.540897,0.415778,0.604673,0.516592,0.500201,0.720943
7800,193,0,0.625,0.325666,0.214033,0.489664,0.343644,0.462469,0.250542
7800,194,0,0.75,0.352226,0.370874,0.868614,0.770261,0.438238,0.445463
7800,195,0,0.875,0.327619,0.21378,0.482468,0.350322,0.487272,0.259969
7800,196,0,0.75,0.385704,0.522294,0.554931,0.562621,0.301927,0.628203
7800,197,0,0.875,0.379968,0.594929,0.498404,0.293542,0.45257,0.554805
7800,198,0,0.75,0.591945,0.478852,0.729767,0.651127,0.461502,0.612518
7800,199,0,0.75,0.790069,0.794073,0.3158,0.36102,0.722738,0.341258
7900,0,0,0.625,0.545708,0.344002,0.612568,0.641085,0.207345,0.304673
7900,1,0,0.75,0.23807,0.427805,0.530588,0.561161,0.6074,0.588891
7900,2,0,0.5,0.509905,0.669086,0.570126,0.371106,0.555313,0.356168
7900,3,0,0.75,0.829018,0.434361,0.426168,0.380912,0.596934,0.677598
7900,4,0,0.75,0.233603,0.454531,0.520472,0.57565,0.60275,0.595054
7900,5,0,0.875,0.821247,0.439038,0.423164,0.377934,0.592397,0.669346
7900,6,0,0.75,0.243869,0.44532,0.530469,0.571153,0.6101,0.594176
7900,7,0,0.75,0.244734,0.45809,0.531901,0.580786,0.611654,0.602381
7900,8,0,0.75,0.601837,0.510137,0.543368,0.594693,0.281427,0.452049
7900,9,0,0.625,0.429444,0.404168,0.458729,0.724241,0.370125,0.645242
7900,10,0,0.625,0.24757,0.449767,0.524413,0.587933,0.606684,0.619002
7900,11,0,0.75,0.73681,0.264532,0.635236,0.449428,0.486435,0.354082
7900,12,0,0.75,0.439117,0.589405,0.361288,0.472819,0.367086,0.434873
7900,13,0,0.875,0.621612,0.553736,0.32182,0.42983,0.548031,0.500292
7900,14,0,0.625,0.451421,0.625076,0.358742,0.463438,0.37761,0.443732
7900,15,0,0.625,0.436021,0.600674,0.368009,0.482083,0.369734,0.448975
7900,16,0,0.625,0.301595,0.350413,0.559966,0.364178,0.443276,0.694884
7900,17,0,0.875,0.44656,0.610627,0.359957,0.469184,0.357497,0.449145
7900,18,0,0.75,0.732816,0.323865,0.406437,0.351266,0.444432,0.294041
7900,19,0,0.875,0.472797,0.280656,0.652127,0.459849,0.665251,0.555782
7900,20,0,0.75,0.346475,0.526891,0.533,0.703878,0.625267,0.553531
7900,21,0,0.75,0.719495,0.321686,0.404037,0.361014,0.441529,0.293497
7900,22,0,0.625,0.472612,0.357668,0.256699,0.434279,0.487378,0.76498
7900,23,0,0.875,0.79951,0.937079,0.562161,0.351569,0.180193,0.540157
7900,24,0,0.75,0.378059,0.437696,0.408185,0.478881,0.659897,0.523557
7900,25,0,0.75,0.476205,0.344652,0.248798,0.427054,0.491933,0.765189
7900,26,0,0.75,0.519541,0.647411,0.425106,0.322258,0.355232,0.391216
7900,27,0,0.75,0.81927,0.376792,0.625773,0.364561,0.639736,0.557743
7900,28,0,0.75,0.476504,0.493886,0.401782,0.566911,0.431752,0.316159
7900,29,0,0.75,0.345501,0.486018,0.670127,0.340018,0.378001,0.582508
7900,30,0,0.625,0.484477,0.481442,0.542179,0.720586,0.508315,0.584196
7900,31,0,0.75,0.527485,0.31633,0.294776,0.747639,0.75855,0.473072
7900,32,0,0.75,0.442522,0.719217,0.333943,0.365791,0.596499,0.440809
7900,33,0,0.75,0.499232,0.475484,0.550636,0.711122,0.513588,0.596591
7900,34,0,0.75,0.192474,0.492692,0.373515,0.317178,0.368277,0.449881
7900,35,0,0.625,0.637385,0.301041,0.504595,0.427375,0.450849,0.650414
7900,36,0,0.75,0.751168,0.586547,0.416969,0.369765,0.515762,0.32556
7900,37,0,0.75,0.526486,0.337342,0.513573,0.534234,0.877621,0.781527
7900,38,0,0.5,0.372013,0.456892,0.280484,0.411394,0.547341,0.680878
7900,39,0,0.875,0.390637,0.401878,0.177907,0.4756,0.340638,0.420584
7900,40,0,0.625,0.368471,0.485861,0.236341,0.279943,0.819387,0.306887
7900,41,0,0.75,0.335482,0.775537,0.93576,0.324265,0.444763,0.551233
7900,42,0,0.625,0.759305,0.351971,0.463208,0.616601,0.565215,0.443577
7900,43,0,0.75,0.479927,0.293766,0.464274,0.460042,0.534825,0.416701
7900,44,0,0.75,0.643167,0.554048,0.340353,0.423183,0.541739,0.495003
7900,45,0,0.625,0.391766,0.547474,0.485407,0.813975,0.736003,0.557877
7900,46,0,0.75,0.385541,0.333138,0.678671,0.539412,0.572022,0.238312
7900,47,0,0.875,0.639116,0.568163,0.333435,0.429271,0.539558,0.50787
7900,48,0,0.875,0.456174,0.484477,0.462203,0.522884,0.720724,0.115001
7900,49,0,0.75,0.355092,0.489463,0.650836,0.362888,0.374308,0.57981
7900,50,0,0.75,0.759103,0.269921,0.629574,0.450721,0.490801,0.342065
7900,51,0,0.75,0.449832,0.695007,0.587398,0.759847,0.676612,0.565863
7900,52,0,0.75,0.736483,0.61091,0.404289,0.37092,0.513943,0.329941
7900,53,0,0.625,0.648438,0.323254,0.617353,0.471402,0.675687,0.61263
7900,54,0,0.875,0.744081,0.599221,0.413079,0.369496,0.511991,0.320993
